Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
51234,7862,2,2011-06-15 00:00:00,,
51236,11955,2,2011-06-15 00:00:00,,
51237,4659,2,2011-06-15 00:00:00,,
51238,9267,2,2011-06-15 00:00:00,,
51239,9274,2,2011-06-15 00:00:00,,
51240,11777,9,2011-06-15 00:00:00,,50
51241,11809,2,2011-06-15 00:00:00,,
51242,3278,2,2011-06-15 00:00:00,,
51243,3270,2,2011-06-15 00:00:00,,
51244,11953,2,2011-06-15 00:00:00,,
51245,11955,2,2011-06-15 00:00:00,,
51246,3417,2,2011-06-15 00:00:00,,
51247,1818,5,2011-06-15 00:00:00,5003,
51248,11950,5,2011-06-15 00:00:00,333,
51249,11959,2,2011-06-15 00:00:00,,
51250,11958,2,2011-06-15 00:00:00,,
51251,11956,2,2011-06-15 00:00:00,,
51252,11958,2,2011-06-15 00:00:00,,
51253,11873,2,2011-06-15 00:00:00,,
51254,11856,2,2011-06-15 00:00:00,,
51255,3417,2,2011-06-15 00:00:00,,
51256,3287,2,2011-06-15 00:00:00,,
51257,11954,2,2011-06-15 00:00:00,,
51259,11938,2,2011-06-15 00:00:00,,
51260,8399,5,2011-06-15 00:00:00,4360,
51261,11687,5,2011-06-15 00:00:00,4877,
51262,11928,2,2011-06-16 00:00:00,,
51263,2040,2,2011-06-16 00:00:00,,
51264,11955,2,2011-06-16 00:00:00,,
51265,11958,2,2011-06-16 00:00:00,,
51266,11960,2,2011-06-16 00:00:00,,
51267,11960,5,2011-06-16 00:00:00,183,
51268,11956,2,2011-06-16 00:00:00,,
51269,11949,2,2011-06-16 00:00:00,,
51271,11940,2,2011-06-16 00:00:00,,
51274,11965,11,2011-06-16 00:00:00,,
51275,10881,2,2011-06-16 00:00:00,,
51276,11856,2,2011-06-16 00:00:00,,
51277,11873,2,2011-06-16 00:00:00,,
51278,11164,2,2011-06-16 00:00:00,,
51279,11967,2,2011-06-16 00:00:00,,
51280,11963,2,2011-06-16 00:00:00,,
51281,11961,2,2011-06-16 00:00:00,,
51282,8399,2,2011-06-16 00:00:00,,
51283,11953,3,2011-06-16 00:00:00,,
51284,11951,2,2011-06-16 00:00:00,,
51285,11954,1,2011-06-16 00:00:00,,
51286,11971,2,2011-06-16 00:00:00,,
51287,1576,2,2011-06-16 00:00:00,,
51288,11970,2,2011-06-16 00:00:00,,
51289,11943,16,2011-06-16 00:00:00,,
51290,11958,2,2011-06-16 00:00:00,,
51291,11956,2,2011-06-16 00:00:00,,
51292,11954,2,2011-06-16 00:00:00,,
51293,11943,2,2011-06-16 00:00:00,,
51294,11951,2,2011-06-16 00:00:00,,
51295,11948,2,2011-06-16 00:00:00,,
51296,11973,2,2011-06-16 00:00:00,,
51297,11971,2,2011-06-16 00:00:00,,
51298,9606,2,2011-06-16 00:00:00,,
51299,2,5,2011-06-16 00:00:00,5003,
51300,849,2,2011-06-16 00:00:00,,
51301,612,5,2011-06-16 00:00:00,221,
51302,7229,2,2011-06-16 00:00:00,,
51303,1579,2,2011-06-16 00:00:00,,
51304,11976,2,2011-06-16 00:00:00,,
51305,11972,2,2011-06-16 00:00:00,,
51306,11974,2,2011-06-16 00:00:00,,
51307,11976,2,2011-06-16 00:00:00,,
51308,11975,2,2011-06-16 00:00:00,,
51309,11976,2,2011-06-16 00:00:00,,
51310,11975,2,2011-06-16 00:00:00,,
51312,11975,2,2011-06-16 00:00:00,,
51313,11974,2,2011-06-16 00:00:00,,
51314,11968,2,2011-06-16 00:00:00,,
51315,11925,2,2011-06-16 00:00:00,,
51317,11971,2,2011-06-16 00:00:00,,
51318,11973,2,2011-06-16 00:00:00,,
51319,9606,2,2011-06-16 00:00:00,,
51320,2,5,2011-06-16 00:00:00,3519,
51321,11974,2,2011-06-16 00:00:00,,
51322,11978,2,2011-06-16 00:00:00,,
51323,5292,5,2011-06-16 00:00:00,3248,
51324,11973,2,2011-06-16 00:00:00,,
51325,4115,2,2011-06-16 00:00:00,,
51326,656,2,2011-06-16 00:00:00,,
51327,11978,2,2011-06-16 00:00:00,,
51328,11984,2,2011-06-16 00:00:00,,
51329,11951,2,2011-06-16 00:00:00,,
51330,11984,2,2011-06-16 00:00:00,,
51331,11986,2,2011-06-16 00:00:00,,
51332,11975,2,2011-06-16 00:00:00,,
51333,11782,2,2011-06-16 00:00:00,,
51334,11116,2,2011-06-16 00:00:00,,
51335,5745,2,2011-06-16 00:00:00,,
51336,421,5,2011-06-16 00:00:00,3519,
51338,11974,2,2011-06-16 00:00:00,,
51339,11988,2,2011-06-16 00:00:00,,
51340,11909,2,2011-06-16 00:00:00,,
51341,11991,2,2011-06-16 00:00:00,,
51342,11994,2,2011-06-16 00:00:00,,
51343,4459,2,2011-06-16 00:00:00,,
51344,4427,2,2011-06-16 00:00:00,,
51345,5882,2,2011-06-16 00:00:00,,
51346,11992,2,2011-06-16 00:00:00,,
51347,11982,2,2011-06-16 00:00:00,,
51348,11988,2,2011-06-16 00:00:00,,
51349,11987,2,2011-06-16 00:00:00,,
51350,11994,2,2011-06-16 00:00:00,,
51351,11993,2,2011-06-16 00:00:00,,
51352,11672,16,2011-06-16 00:00:00,,
51354,11989,2,2011-06-16 00:00:00,,
51355,11994,2,2011-06-16 00:00:00,,
51356,11985,2,2011-06-16 00:00:00,,
51358,11997,2,2011-06-16 00:00:00,,
51359,11999,2,2011-06-16 00:00:00,,
51360,11991,2,2011-06-16 00:00:00,,
51361,11999,2,2011-06-16 00:00:00,,
51363,11987,2,2011-06-16 00:00:00,,
51364,11993,2,2011-06-16 00:00:00,,
51365,11984,5,2011-06-16 00:00:00,595,
51366,11984,2,2011-06-16 00:00:00,,
51367,11997,2,2011-06-16 00:00:00,,
51368,11999,2,2011-06-16 00:00:00,,
51369,12003,2,2011-06-16 00:00:00,,
51371,12003,2,2011-06-16 00:00:00,,
51372,11997,2,2011-06-16 00:00:00,,
51373,11957,5,2011-06-16 00:00:00,595,
51374,2038,2,2011-06-16 00:00:00,,
51375,2129,2,2011-06-16 00:00:00,,
51376,12002,2,2011-06-16 00:00:00,,
51377,11978,2,2011-06-16 00:00:00,,
51378,11976,2,2011-06-16 00:00:00,,
51379,11901,2,2011-06-16 00:00:00,,
51380,12003,2,2011-06-16 00:00:00,,
51381,11977,2,2011-06-16 00:00:00,,
51382,11980,2,2011-06-16 00:00:00,,
51383,11645,8,2011-06-16 00:00:00,2800,50
51384,12003,2,2011-06-16 00:00:00,,
51385,11999,2,2011-06-16 00:00:00,,
51386,11997,2,2011-06-16 00:00:00,,
51387,12001,2,2011-06-16 00:00:00,,
51388,11977,2,2011-06-16 00:00:00,,
51390,12002,5,2011-06-16 00:00:00,3331,
51391,11691,2,2011-06-16 00:00:00,,
51392,11702,2,2011-06-16 00:00:00,,
51393,11698,2,2011-06-16 00:00:00,,
51394,12006,2,2011-06-16 00:00:00,,
51395,11989,3,2011-06-16 00:00:00,,
51396,11966,1,2011-06-16 00:00:00,,
51397,11966,2,2011-06-16 00:00:00,,
51398,11974,2,2011-06-16 00:00:00,,
51399,11775,9,2011-06-16 00:00:00,,50
51401,12005,2,2011-06-16 00:00:00,,
51402,11992,2,2011-06-16 00:00:00,,
51403,11984,2,2011-06-16 00:00:00,,
51404,1980,5,2011-06-16 00:00:00,4812,
51405,1980,2,2011-06-16 00:00:00,,
51406,12011,2,2011-06-16 00:00:00,,
51407,12003,2,2011-06-16 00:00:00,,
51408,4488,2,2011-06-16 00:00:00,,
51409,12007,2,2011-06-16 00:00:00,,
51410,1174,5,2011-06-16 00:00:00,5003,
51411,6990,5,2011-06-16 00:00:00,5003,
51412,5654,5,2011-06-16 00:00:00,5003,
51413,6081,5,2011-06-16 00:00:00,5003,
51414,11113,5,2011-06-16 00:00:00,5003,
51415,10285,5,2011-06-16 00:00:00,5003,
51416,10381,5,2011-06-16 00:00:00,5003,
51417,10553,5,2011-06-16 00:00:00,5003,
51418,9225,5,2011-06-16 00:00:00,5003,
51419,10951,5,2011-06-16 00:00:00,5003,
51420,8649,5,2011-06-16 00:00:00,5003,
51421,12013,2,2011-06-16 00:00:00,,
51422,4121,2,2011-06-16 00:00:00,,
51423,11984,2,2011-06-16 00:00:00,,
51424,11887,2,2011-06-16 00:00:00,,
51425,12013,2,2011-06-16 00:00:00,,
51426,11971,5,2011-06-16 00:00:00,4812,
51427,11971,2,2011-06-16 00:00:00,,
51428,11999,2,2011-06-16 00:00:00,,
51429,12010,2,2011-06-17 00:00:00,,
51430,12016,2,2011-06-17 00:00:00,,
51431,12015,2,2011-06-17 00:00:00,,
51432,11978,2,2011-06-17 00:00:00,,
51433,10491,2,2011-06-17 00:00:00,,
51434,73,5,2011-06-17 00:00:00,4337,
51435,11997,2,2011-06-17 00:00:00,,
51436,767,2,2011-06-17 00:00:00,,
51437,577,5,2011-06-17 00:00:00,3874,
51438,11997,2,2011-06-17 00:00:00,,
51439,12001,2,2011-06-17 00:00:00,,
51440,12003,2,2011-06-17 00:00:00,,
51441,11987,2,2011-06-17 00:00:00,,
51442,11990,2,2011-06-17 00:00:00,,
51443,11974,2,2011-06-17 00:00:00,,
51444,11972,2,2011-06-17 00:00:00,,
51445,11892,2,2011-06-17 00:00:00,,
51446,11988,2,2011-06-17 00:00:00,,
51447,11892,5,2011-06-17 00:00:00,253,
51448,11809,8,2011-06-17 00:00:00,1390,100
51449,11982,2,2011-06-17 00:00:00,,
51450,11988,2,2011-06-17 00:00:00,,
51451,12019,2,2011-06-17 00:00:00,,
51452,12017,2,2011-06-17 00:00:00,,
51453,6297,2,2011-06-17 00:00:00,,
51454,11976,2,2011-06-17 00:00:00,,
51455,11974,2,2011-06-17 00:00:00,,
51456,11988,2,2011-06-17 00:00:00,,
51457,12015,2,2011-06-17 00:00:00,,
51458,12016,2,2011-06-17 00:00:00,,
51459,12018,2,2011-06-17 00:00:00,,
51460,12026,2,2011-06-17 00:00:00,,
51461,12023,5,2011-06-17 00:00:00,5058,
51462,5007,2,2011-06-17 00:00:00,,
51463,5009,2,2011-06-17 00:00:00,,
51464,11895,5,2011-06-17 00:00:00,3691,
51465,12026,2,2011-06-17 00:00:00,,
51466,2150,2,2011-06-17 00:00:00,,
51467,7477,2,2011-06-17 00:00:00,,
51468,11988,2,2011-06-17 00:00:00,,
51469,3361,2,2011-06-17 00:00:00,,
51470,12029,2,2011-06-17 00:00:00,,
51471,12029,5,2011-06-17 00:00:00,22,
51472,3312,2,2011-06-17 00:00:00,,
51473,5231,2,2011-06-17 00:00:00,,
51474,11974,5,2011-06-17 00:00:00,2388,
51475,12029,2,2011-06-17 00:00:00,,
51476,11892,2,2011-06-17 00:00:00,,
51477,12028,15,2011-06-17 00:00:00,,
51478,12028,2,2011-06-17 00:00:00,,
51479,12003,2,2011-06-17 00:00:00,,
51480,11991,2,2011-06-17 00:00:00,,
51481,12026,2,2011-06-17 00:00:00,,
51482,11999,2,2011-06-17 00:00:00,,
51483,12007,2,2011-06-17 00:00:00,,
51484,11296,5,2011-06-17 00:00:00,5003,
51485,12014,2,2011-06-17 00:00:00,,
51486,12030,2,2011-06-17 00:00:00,,
51488,12004,2,2011-06-17 00:00:00,,
51490,12018,2,2011-06-17 00:00:00,,
51491,12029,2,2011-06-17 00:00:00,,
51492,12030,5,2011-06-17 00:00:00,5058,
51495,12027,1,2011-06-17 00:00:00,,
51497,12032,2,2011-06-17 00:00:00,,
51498,11833,2,2011-06-17 00:00:00,,
51499,11834,2,2011-06-17 00:00:00,,
51500,12018,2,2011-06-17 00:00:00,,
51501,12016,2,2011-06-17 00:00:00,,
51502,12015,2,2011-06-17 00:00:00,,
51503,11744,2,2011-06-17 00:00:00,,
51504,12030,5,2011-06-17 00:00:00,2789,
51505,12027,2,2011-06-17 00:00:00,,
51506,12022,2,2011-06-17 00:00:00,,
51507,12021,2,2011-06-17 00:00:00,,
51508,12028,2,2011-06-17 00:00:00,,
51510,12035,3,2011-06-17 00:00:00,,
51511,12028,2,2011-06-17 00:00:00,,
51514,12036,2,2011-06-17 00:00:00,,
51515,12036,1,2011-06-17 00:00:00,,
51516,12036,2,2011-06-17 00:00:00,,
51517,12029,2,2011-06-17 00:00:00,,
51518,12037,2,2011-06-17 00:00:00,,
51519,12036,2,2011-06-17 00:00:00,,
51520,9810,2,2011-06-17 00:00:00,,
51521,11991,5,2011-06-17 00:00:00,3309,
51522,11514,2,2011-06-17 00:00:00,,
51523,12035,2,2011-06-17 00:00:00,,
51524,12036,2,2011-06-17 00:00:00,,
51525,12029,5,2011-06-17 00:00:00,930,
51526,12036,2,2011-06-17 00:00:00,,
51527,12032,2,2011-06-17 00:00:00,,
51528,3595,5,2011-06-17 00:00:00,3310,
51529,9684,2,2011-06-17 00:00:00,,
51530,12029,2,2011-06-17 00:00:00,,
51531,12036,2,2011-06-17 00:00:00,,
51532,12029,5,2011-06-17 00:00:00,1591,
51533,12027,2,2011-06-17 00:00:00,,
51534,12025,2,2011-06-17 00:00:00,,
51535,12038,2,2011-06-17 00:00:00,,
51536,12040,2,2011-06-17 00:00:00,,
51537,12023,2,2011-06-17 00:00:00,,
51539,12036,2,2011-06-17 00:00:00,,
51540,12040,2,2011-06-17 00:00:00,,
51541,12042,2,2011-06-17 00:00:00,,
51542,12036,2,2011-06-17 00:00:00,,
51543,12030,3,2011-06-17 00:00:00,,
51544,12038,2,2011-06-17 00:00:00,,
51545,12042,2,2011-06-17 00:00:00,,
51546,12044,2,2011-06-17 00:00:00,,
51547,12025,2,2011-06-17 00:00:00,,
51548,9683,2,2011-06-17 00:00:00,,
51549,12043,2,2011-06-17 00:00:00,,
51550,12045,2,2011-06-17 00:00:00,,
51551,12045,2,2011-06-17 00:00:00,,
51552,12002,2,2011-06-17 00:00:00,,
51553,3262,2,2011-06-17 00:00:00,,
51554,3272,2,2011-06-17 00:00:00,,
51555,12040,2,2011-06-17 00:00:00,,
51556,12042,2,2011-06-17 00:00:00,,
51557,12047,2,2011-06-17 00:00:00,,
51558,12048,2,2011-06-17 00:00:00,,
51559,12047,2,2011-06-17 00:00:00,,
51560,12048,2,2011-06-18 00:00:00,,
51561,11857,2,2011-06-18 00:00:00,,
51562,12030,5,2011-06-18 00:00:00,5003,
51563,12037,2,2011-06-18 00:00:00,,
51564,12030,2,2011-06-18 00:00:00,,
51565,5292,5,2011-06-18 00:00:00,5003,
51566,2492,5,2011-06-18 00:00:00,5003,
51567,362,5,2011-06-18 00:00:00,5003,
51568,3136,5,2011-06-18 00:00:00,5003,
51569,8788,5,2011-06-18 00:00:00,5003,
51570,10865,2,2011-06-18 00:00:00,,
51571,1519,5,2011-06-18 00:00:00,5003,
51572,6350,5,2011-06-18 00:00:00,5003,
51573,1645,5,2011-06-18 00:00:00,5003,
51574,1648,2,2011-06-18 00:00:00,,
51575,12052,1,2011-06-18 00:00:00,,
51576,1723,2,2011-06-18 00:00:00,,
51577,3921,2,2011-06-18 00:00:00,,
51578,3921,5,2011-06-18 00:00:00,2714,
51579,3975,2,2011-06-18 00:00:00,,
51580,11981,2,2011-06-18 00:00:00,,
51581,12053,16,2011-06-18 00:00:00,,
51582,3922,2,2011-06-18 00:00:00,,
51583,11659,2,2011-06-18 00:00:00,,
51584,12056,2,2011-06-18 00:00:00,,
51585,806,5,2011-06-18 00:00:00,5003,
51586,1315,5,2011-06-18 00:00:00,5003,
51587,12053,2,2011-06-18 00:00:00,,
51588,12052,2,2011-06-18 00:00:00,,
51589,12050,2,2011-06-18 00:00:00,,
51590,12056,2,2011-06-18 00:00:00,,
51591,9711,2,2011-06-18 00:00:00,,
51592,9695,2,2011-06-18 00:00:00,,
51593,11982,2,2011-06-18 00:00:00,,
51594,12056,2,2011-06-18 00:00:00,,
51596,12006,1,2011-06-18 00:00:00,,
51597,12058,2,2011-06-18 00:00:00,,
51598,12061,2,2011-06-18 00:00:00,,
51599,12054,2,2011-06-18 00:00:00,,
51600,12062,2,2011-06-18 00:00:00,,
51601,12060,2,2011-06-18 00:00:00,,
51602,12062,2,2011-06-18 00:00:00,,
51603,12061,2,2011-06-18 00:00:00,,
51604,12066,2,2011-06-18 00:00:00,,
51605,11856,5,2011-06-18 00:00:00,5003,
51606,10079,2,2011-06-18 00:00:00,,
51607,12039,5,2011-06-18 00:00:00,5003,
51608,10079,5,2011-06-18 00:00:00,253,
51609,10105,2,2011-06-18 00:00:00,,
51610,12002,5,2011-06-18 00:00:00,5003,
51611,1601,5,2011-06-18 00:00:00,5003,
51612,12042,1,2011-06-18 00:00:00,,
51613,11298,2,2011-06-18 00:00:00,,
51614,12053,2,2011-06-18 00:00:00,,
51615,12056,2,2011-06-18 00:00:00,,
51616,10079,2,2011-06-18 00:00:00,,
51617,10105,2,2011-06-18 00:00:00,,
51619,12062,2,2011-06-18 00:00:00,,
51620,12061,2,2011-06-18 00:00:00,,
51621,859,5,2011-06-18 00:00:00,5003,
51622,2104,5,2011-06-18 00:00:00,5003,
51623,575,5,2011-06-18 00:00:00,5003,
51624,575,2,2011-06-18 00:00:00,,
51625,5278,5,2011-06-18 00:00:00,5003,
51626,6475,5,2011-06-18 00:00:00,5003,
51627,10111,5,2011-06-18 00:00:00,5003,
51628,9519,5,2011-06-18 00:00:00,5003,
51629,6535,5,2011-06-18 00:00:00,5003,
51630,8882,5,2011-06-18 00:00:00,5003,
51632,9425,5,2011-06-18 00:00:00,5003,
51633,2119,5,2011-06-18 00:00:00,5003,
51634,5115,5,2011-06-18 00:00:00,5003,
51635,779,5,2011-06-18 00:00:00,5003,
51636,4551,5,2011-06-18 00:00:00,5003,
51637,2824,5,2011-06-18 00:00:00,5003,
51638,2853,2,2011-06-18 00:00:00,,
51640,10104,2,2011-06-18 00:00:00,,
51641,10104,5,2011-06-18 00:00:00,5003,
51642,10114,2,2011-06-18 00:00:00,,
51643,1637,5,2011-06-18 00:00:00,5003,
51644,1637,2,2011-06-18 00:00:00,,
51645,2591,5,2011-06-18 00:00:00,5003,
51646,7825,5,2011-06-18 00:00:00,5003,
51647,2541,5,2011-06-18 00:00:00,5003,
51648,2541,2,2011-06-18 00:00:00,,
51649,8854,5,2011-06-18 00:00:00,5003,
51650,8854,2,2011-06-18 00:00:00,,
51651,5431,5,2011-06-18 00:00:00,5003,
51652,5431,2,2011-06-18 00:00:00,,
51653,10662,5,2011-06-18 00:00:00,5003,
51654,10662,2,2011-06-18 00:00:00,,
51655,10095,5,2011-06-18 00:00:00,5003,
51656,10095,2,2011-06-18 00:00:00,,
51657,10343,5,2011-06-18 00:00:00,5003,
51658,10343,2,2011-06-18 00:00:00,,
51659,1444,5,2011-06-18 00:00:00,5003,
51660,1444,2,2011-06-18 00:00:00,,
51661,1863,5,2011-06-18 00:00:00,5003,
51663,1863,2,2011-06-18 00:00:00,,
51664,8955,5,2011-06-18 00:00:00,5003,
51665,8955,2,2011-06-18 00:00:00,,
51666,305,5,2011-06-18 00:00:00,5003,
51667,305,2,2011-06-18 00:00:00,,
51668,12069,2,2011-06-18 00:00:00,,
51669,12061,2,2011-06-18 00:00:00,,
51670,12062,2,2011-06-18 00:00:00,,
51671,10079,2,2011-06-18 00:00:00,,
51672,10105,2,2011-06-18 00:00:00,,
51673,10079,2,2011-06-18 00:00:00,,
51674,10105,2,2011-06-18 00:00:00,,
51675,10079,2,2011-06-18 00:00:00,,
51676,10093,2,2011-06-18 00:00:00,,
51677,12070,2,2011-06-18 00:00:00,,
51678,12065,2,2011-06-18 00:00:00,,
51680,12067,16,2011-06-18 00:00:00,,
51681,12060,16,2011-06-18 00:00:00,,
51683,11080,1,2011-06-18 00:00:00,,
51684,9808,2,2011-06-18 00:00:00,,
51685,8511,2,2011-06-18 00:00:00,,
51686,12053,2,2011-06-18 00:00:00,,
51687,10211,2,2011-06-18 00:00:00,,
51688,7710,1,2011-06-18 00:00:00,,
51689,10105,2,2011-06-18 00:00:00,,
51690,12062,2,2011-06-18 00:00:00,,
51691,11196,2,2011-06-18 00:00:00,,
51692,9706,2,2011-06-18 00:00:00,,
51693,12075,2,2011-06-18 00:00:00,,
51694,12073,2,2011-06-18 00:00:00,,
51695,12076,2,2011-06-18 00:00:00,,
51696,12077,2,2011-06-18 00:00:00,,
51697,12075,2,2011-06-18 00:00:00,,
51699,12074,2,2011-06-18 00:00:00,,
51700,12046,2,2011-06-18 00:00:00,,
51701,12074,2,2011-06-18 00:00:00,,
51702,7706,2,2011-06-18 00:00:00,,
51704,12074,2,2011-06-18 00:00:00,,
51705,12073,2,2011-06-18 00:00:00,,
51706,12075,2,2011-06-18 00:00:00,,
51707,12074,2,2011-06-18 00:00:00,,
51710,4038,2,2011-06-18 00:00:00,,
51711,12067,2,2011-06-18 00:00:00,,
51712,12062,2,2011-06-18 00:00:00,,
51713,12061,2,2011-06-18 00:00:00,,
51715,12054,2,2011-06-18 00:00:00,,
51716,12074,2,2011-06-18 00:00:00,,
51717,10117,5,2011-06-18 00:00:00,3994,
51718,12081,2,2011-06-18 00:00:00,,
51719,12030,2,2011-06-18 00:00:00,,
51720,12062,2,2011-06-18 00:00:00,,
51721,12046,2,2011-06-18 00:00:00,,
51722,12081,2,2011-06-19 00:00:00,,
51723,12075,1,2011-06-19 00:00:00,,
51724,12081,2,2011-06-19 00:00:00,,
51725,10994,2,2011-06-19 00:00:00,,
51726,11856,2,2011-06-19 00:00:00,,
51727,9724,5,2011-06-19 00:00:00,5003,
51728,12074,2,2011-06-19 00:00:00,,
51729,12082,2,2011-06-19 00:00:00,,
51730,11414,2,2011-06-19 00:00:00,,
51731,10617,2,2011-06-19 00:00:00,,
51732,11409,2,2011-06-19 00:00:00,,
51733,12082,1,2011-06-19 00:00:00,,
51734,12074,2,2011-06-19 00:00:00,,
51735,4551,5,2011-06-19 00:00:00,5056,
51736,423,5,2011-06-19 00:00:00,5056,
51737,2715,5,2011-06-19 00:00:00,5056,
51738,11988,1,2011-06-19 00:00:00,,
51739,12074,1,2011-06-19 00:00:00,,
51740,184,2,2011-06-19 00:00:00,,
51741,33,2,2011-06-19 00:00:00,,
51742,9447,2,2011-06-19 00:00:00,,
51743,12080,2,2011-06-19 00:00:00,,
51744,33,5,2011-06-19 00:00:00,3929,
51746,11993,1,2011-06-19 00:00:00,,
51747,12087,2,2011-06-19 00:00:00,,
51750,12082,2,2011-06-19 00:00:00,,
51751,12081,2,2011-06-19 00:00:00,,
51752,12074,2,2011-06-19 00:00:00,,
51754,10617,2,2011-06-19 00:00:00,,
51755,12090,2,2011-06-19 00:00:00,,
51756,12045,2,2011-06-19 00:00:00,,
51757,12092,2,2011-06-19 00:00:00,,
51758,12074,2,2011-06-19 00:00:00,,
51759,11965,3,2011-06-19 00:00:00,,
51760,12085,2,2011-06-19 00:00:00,,
51761,12090,2,2011-06-19 00:00:00,,
51762,287,5,2011-06-19 00:00:00,5023,
51763,506,2,2011-06-19 00:00:00,,
51764,12087,2,2011-06-19 00:00:00,,
51765,12053,2,2011-06-19 00:00:00,,
51767,12074,2,2011-06-19 00:00:00,,
51768,12089,2,2011-06-19 00:00:00,,
51769,12069,2,2011-06-19 00:00:00,,
51770,12076,2,2011-06-19 00:00:00,,
51771,12089,2,2011-06-19 00:00:00,,
51772,12096,2,2011-06-19 00:00:00,,
51773,5292,2,2011-06-19 00:00:00,,
51774,5292,5,2011-06-19 00:00:00,527,
51776,11450,5,2011-06-19 00:00:00,4337,
51777,11471,2,2011-06-19 00:00:00,,
51778,12093,2,2011-06-19 00:00:00,,
51780,12082,2,2011-06-19 00:00:00,,
51781,12059,5,2011-06-19 00:00:00,307,
51783,12098,1,2011-06-19 00:00:00,,
51784,12100,2,2011-06-19 00:00:00,,
51786,12087,5,2011-06-19 00:00:00,82,
51787,12094,2,2011-06-19 00:00:00,,
51788,12080,2,2011-06-19 00:00:00,,
51789,12080,5,2011-06-19 00:00:00,22,
51790,12093,2,2011-06-19 00:00:00,,
51791,12090,2,2011-06-19 00:00:00,,
51792,12075,2,2011-06-19 00:00:00,,
51794,12091,1,2011-06-19 00:00:00,,
51795,8108,2,2011-06-19 00:00:00,,
51796,6493,2,2011-06-19 00:00:00,,
51797,12093,2,2011-06-19 00:00:00,,
51798,12105,2,2011-06-19 00:00:00,,
51799,12093,2,2011-06-19 00:00:00,,
51800,12098,2,2011-06-19 00:00:00,,
51802,12105,2,2011-06-19 00:00:00,,
51803,435,2,2011-06-19 00:00:00,,
51804,425,2,2011-06-19 00:00:00,,
51805,432,2,2011-06-19 00:00:00,,
51806,2217,2,2011-06-19 00:00:00,,
51807,12074,2,2011-06-19 00:00:00,,
51808,12053,5,2011-06-19 00:00:00,5023,
51809,10750,5,2011-06-19 00:00:00,5023,
51810,10752,2,2011-06-19 00:00:00,,
51811,511,2,2011-06-19 00:00:00,,
51812,12093,1,2011-06-19 00:00:00,,
51813,12107,2,2011-06-19 00:00:00,,
51814,11645,2,2011-06-19 00:00:00,,
51815,12107,2,2011-06-19 00:00:00,,
51816,12099,11,2011-06-19 00:00:00,,
51817,12108,2,2011-06-19 00:00:00,,
51818,2415,2,2011-06-19 00:00:00,,
51819,744,2,2011-06-19 00:00:00,,
51820,12022,2,2011-06-19 00:00:00,,
51821,1330,2,2011-06-19 00:00:00,,
51823,1760,2,2011-06-19 00:00:00,,
51824,4302,2,2011-06-19 00:00:00,,
51825,1449,2,2011-06-19 00:00:00,,
51826,12021,5,2011-06-19 00:00:00,3454,
51827,12095,2,2011-06-19 00:00:00,,
51828,12044,2,2011-06-19 00:00:00,,
51829,1352,2,2011-06-19 00:00:00,,
51830,1352,5,2011-06-19 00:00:00,5003,
51831,1815,2,2011-06-19 00:00:00,,
51832,1815,5,2011-06-19 00:00:00,5003,
51833,12108,2,2011-06-19 00:00:00,,
51834,6093,5,2011-06-19 00:00:00,5003,
51835,421,2,2011-06-19 00:00:00,,
51836,421,5,2011-06-19 00:00:00,5003,
51837,5873,5,2011-06-20 00:00:00,5003,
51838,5873,2,2011-06-20 00:00:00,,
51839,4729,2,2011-06-20 00:00:00,,
51840,4729,5,2011-06-20 00:00:00,5003,
51841,4305,2,2011-06-20 00:00:00,,
51842,4305,5,2011-06-20 00:00:00,5003,
51843,2326,5,2011-06-20 00:00:00,5003,
51844,2366,2,2011-06-20 00:00:00,,
51845,3252,5,2011-06-20 00:00:00,5003,
51846,3252,2,2011-06-20 00:00:00,,
51847,4337,5,2011-06-20 00:00:00,5003,
51848,4337,2,2011-06-20 00:00:00,,
51849,4394,2,2011-06-20 00:00:00,,
51850,4394,5,2011-06-20 00:00:00,5003,
51851,10640,5,2011-06-20 00:00:00,5003,
51852,138,5,2011-06-20 00:00:00,3454,
51853,12105,2,2011-06-20 00:00:00,,
51854,11917,8,2011-06-20 00:00:00,2956,50
51855,8358,5,2011-06-20 00:00:00,82,
51856,49,2,2011-06-20 00:00:00,,
51857,7934,2,2011-06-20 00:00:00,,
51858,12103,16,2011-06-20 00:00:00,,
51859,12112,16,2011-06-20 00:00:00,,
51860,10257,2,2011-06-20 00:00:00,,
51861,12114,2,2011-06-20 00:00:00,,
51862,440,2,2011-06-20 00:00:00,,
51863,12109,2,2011-06-20 00:00:00,,
51864,9751,5,2011-06-20 00:00:00,5003,
51865,9753,2,2011-06-20 00:00:00,,
51866,12086,2,2011-06-20 00:00:00,,
51867,12116,2,2011-06-20 00:00:00,,
51868,12059,2,2011-06-20 00:00:00,,
51869,12101,2,2011-06-20 00:00:00,,
51870,12075,2,2011-06-20 00:00:00,,
51871,12082,2,2011-06-20 00:00:00,,
51872,12086,2,2011-06-20 00:00:00,,
51873,12081,2,2011-06-20 00:00:00,,
51874,12100,2,2011-06-20 00:00:00,,
51875,12054,2,2011-06-20 00:00:00,,
51876,12117,2,2011-06-20 00:00:00,,
51877,12068,16,2011-06-20 00:00:00,,
51878,2917,2,2011-06-20 00:00:00,,
